"customer_id","customer_name","customer_phone","customer_email","order_id","order_date","order_total","order_items"
"769","Customer 769","""+49-3406837420""","N/A","1769","2025-02-07","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"770","Customer 770","""+33-8740098199""","CUSTOMER769@EXAMPLE.COM","1770","2025-02-08","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"771","Customer 771","""+91-5026739920""","customer770@example.com","1771","2025-02-09","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"772","Customer 772","""+86-9076444892""","customer771@example.com","1772","2025-02-10","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"773","Customer 773","""+44-1677062944""","customer772@example.com","1773","2025-02-11","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"774","Customer 774","""123456""","customer773@example.com","1774","2025-02-12","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"775","Customer 775","""+91-4714045669""","customer774@example.com","1775","2025-02-13","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"776","Customer 776","""+34-1050485741""","CUSTOMER775@EXAMPLE.COM","1776","2025-02-14","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"777","Customer 777","""+91-9465785985""","CUSTOMER776@EXAMPLE.COM","1777","2025-02-15","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"778","Customer 778","""+39-9302013989""","CUSTOMER777@EXAMPLE.COM","1778","2025-02-16","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"779","Customer 779","""+49-1810920613""","customer778@example.com","1779","2025-02-17","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"780","Customer 780","""+86-2777767210""","customer779@example.com","1780","2025-02-18","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"781","Customer 781","""+81-5114485620""","INVALID-EMAIL","1781","2025-02-19","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"782","Customer 782","""+39-6001971780""","CUSTOMER781@EXAMPLE.COM","1782","2025-02-20","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"783","Customer 783","""+61-4286072671""","CUSTOMER782@EXAMPLE.COM","1783","2025-02-21","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"784","Customer 784","""+33-5180067447""","customer783@example.com","1784","2025-02-22","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"785","Customer 785","""N/A""","invalid-email","1785","2025-02-23","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"786","Customer 786","""N/A""","customer785@example.com","1786","2025-02-24","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"787","Customer 787","""+86-4997701154""","customer786@example.com","1787","2025-02-25","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"788","Customer 788","""+34-3025035943""","customer787@example.com","1788","2025-02-26","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"789","Customer 789","""+86-1580839870""","CUSTOMER788@EXAMPLE.COM","1789","2025-02-27","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"790","Customer 790","""+44-7407189247""","CUSTOMER789@EXAMPLE.COM","1790","2025-02-28","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"791","Customer 791","""+61-2270918721""","customer790@example.com","1791","2025-03-01","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"792","Customer 792","""+44-1586757943""","customer791@example.com","1792","2025-03-02","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"793","Customer 793","""+61-8651558035""","CUSTOMER792@EXAMPLE.COM","1793","2025-03-03","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"794","Customer 794","""+91-4921188180""","customer793@example.com","1794","2025-03-04","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"795","Customer 795","""+86-8562333692""","customer794@example.com","1795","2025-03-05","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"796","Customer 796","""+61-2071130772""","CUSTOMER795@EXAMPLE.COM","1796","2025-03-06","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"797","Customer 797","""+61-3686178574""","CUSTOMER796@EXAMPLE.COM","1797","2025-03-07","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"798","Customer 798","""+33-6284369884""","customer797@example.com","1798","2025-03-08","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"799","Customer 799","""+44-6154858272""","CUSTOMER798@EXAMPLE.COM","1799","2025-03-09","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"800","Customer 800","""+86-3854501960""","customer799@example.com","1800","2025-03-10","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"801","Customer 801","""+44-3915434453""","CUSTOMER800@EXAMPLE.COM","1801","2025-03-11","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"802","Customer 802","""+81-3462750103""","customer801@example.com","1802","2025-03-12","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"803","Customer 803","""+1-1056196539""","CUSTOMER802@EXAMPLE.COM","1803","2025-03-13","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"804","Customer 804","""+81-4677996650""","CUSTOMER803@EXAMPLE.COM","1804","2025-03-14","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"805","Customer 805","""+39-4131502686""","customer804@example.com","1805","2025-03-15","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"806","Customer 806","""123456""","","1806","2025-03-16","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"807","Customer 807","""+81-7285799446""","CUSTOMER806@EXAMPLE.COM","1807","2025-03-17","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"808","Customer 808","""+33-8219938654""","CUSTOMER807@EXAMPLE.COM","1808","2025-03-18","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"809","Customer 809","""+44-7482633256""","CUSTOMER808@EXAMPLE.COM","1809","2025-03-19","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"810","Customer 810","""+33-5434019748""","CUSTOMER809@EXAMPLE.COM","1810","2025-03-20","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"811","Customer 811","""+1-9659768449""","CUSTOMER810@EXAMPLE.COM","1811","2025-03-21","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"812","Customer 812","""+34-8650825336""","customer811@example.com","1812","2025-03-22","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"813","Customer 813","""N/A""","CUSTOMER812@EXAMPLE.COM","1813","2025-03-23","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"814","Customer 814","""+33-5698039317""","customer813@example.com","1814","2025-03-24","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"815","Customer 815","""+81-1338629109""","CUSTOMER814@EXAMPLE.COM","1815","2025-03-25","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"816","Customer 816","""+91-5463584248""","CUSTOMER815@EXAMPLE.COM","1816","2025-03-26","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"817","Customer 817","""+39-2282344072""","customer816@example.com","1817","2025-03-27","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"818","Customer 818","""+81-3409261194""","CUSTOMER817@EXAMPLE.COM","1818","2025-03-28","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"819","Customer 819","""+33-5328188642""","CUSTOMER818@EXAMPLE.COM","1819","2025-03-29","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"820","Customer 820","""+91-2796495195""","CUSTOMER819@EXAMPLE.COM","1820","2025-03-30","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"821","Customer 821","""+39-6165157046""","CUSTOMER820@EXAMPLE.COM","1821","2025-03-31","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"822","Customer 822","""+1-1721723825""","customer821@example.com","1822","2025-04-01","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"823","Customer 823","""+61-9713652604""","customer822@example.com","1823","2025-04-02","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"824","Customer 824","""+81-1246044631""","CUSTOMER823@EXAMPLE.COM","1824","2025-04-03","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"825","Customer 825","""+33-2024291001""","CUSTOMER824@EXAMPLE.COM","1825","2025-04-04","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"826","Customer 826","""+91-5125821591""","CUSTOMER825@EXAMPLE.COM","1826","2025-04-05","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"827","Customer 827","","CUSTOMER826@EXAMPLE.COM","1827","2025-04-06","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"828","Customer 828","""+34-7770287432""","CUSTOMER827@EXAMPLE.COM","1828","2025-04-07","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"829","Customer 829","""+61-3152423832""","customer828@example.com","1829","2025-04-08","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"830","Customer 830","""+86-7883255997""","CUSTOMER829@EXAMPLE.COM","1830","2025-04-09","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"831","Customer 831","""+1-7440594320""","customer830@example.com","1831","2025-04-10","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"832","Customer 832","""+1-8948673315""","CUSTOMER831@EXAMPLE.COM","1832","2025-04-11","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"833","Customer 833","""+81-2252340613""","customer832@example.com","1833","2025-04-12","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"834","Customer 834","""+91-8199655148""","CUSTOMER833@EXAMPLE.COM","1834","2025-04-13","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"835","Customer 835","""""","customer834@example.com","1835","2025-04-14","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"836","Customer 836","""+44-2979844182""","customer835@example.com","1836","2025-04-15","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"837","Customer 837","""+34-3922467585""","customer836@example.com","1837","2025-04-16","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"838","Customer 838","""+81-7837601801""","CUSTOMER837@EXAMPLE.COM","1838","2025-04-17","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"839","Customer 839","""+86-5355491023""","CUSTOMER838@EXAMPLE.COM","1839","2025-04-18","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"840","Customer 840","""+81-5347621888""","CUSTOMER839@EXAMPLE.COM","1840","2025-04-19","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"841","Customer 841","""123456""","CUSTOMER840@EXAMPLE.COM","1841","2025-04-20","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"842","Customer 842","""+91-9260744258""","customer841@example.com","1842","2025-04-21","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"843","Customer 843","""+44-7771093772""","customer842@example.com","1843","2025-04-22","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"844","Customer 844","""+91-5514204811""","CUSTOMER843@EXAMPLE.COM","1844","2025-04-23","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"845","Customer 845","""+86-8172846047""","CUSTOMER844@EXAMPLE.COM","1845","2025-04-24","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"846","Customer 846","","customer845@example.com","1846","2025-04-25","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"847","Customer 847","""+61-2966291537""","customer846@example.com","1847","2025-04-26","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"848","Customer 848","""+44-5010132380""","CUSTOMER847@EXAMPLE.COM","1848","2025-04-27","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"849","Customer 849","""+34-1668746925""","customer848@example.com","1849","2025-04-28","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"850","Customer 850","""+49-5762068724""","customer849@example.com","1850","2025-04-29","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"851","Customer 851","""+91-7936811406""","customer850@example.com","1851","2025-04-30","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"852","Customer 852","""+44-7775490746""","CUSTOMER851@EXAMPLE.COM","1852","2025-05-01","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"853","Customer 853","""+44-1788794293""","customer852@example.com","1853","2025-05-02","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"854","Customer 854","""N/A""","CUSTOMER853@EXAMPLE.COM","1854","2025-05-03","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"855","Customer 855","""+49-1009134107""","CUSTOMER854@EXAMPLE.COM","1855","2025-05-04","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"856","Customer 856","""+1-8649158010""","CUSTOMER855@EXAMPLE.COM","1856","2025-05-05","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"857","Customer 857","""+81-6211444320""","customer856@example.com","1857","2025-05-06","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"858","Customer 858","""+1-1583647158""","customer857@example.com","1858","2025-05-07","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"859","Customer 859","""N/A""","CUSTOMER858@EXAMPLE.COM","1859","2025-05-08","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"860","Customer 860","""+86-9682086146""","customer859@example.com","1860","2025-05-09","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"861","Customer 861","""+61-5865711206""","CUSTOMER860@EXAMPLE.COM","1861","2025-05-10","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"862","Customer 862","""123456""","","1862","2025-05-11","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"863","Customer 863","""+61-2955462564""","","1863","2025-05-12","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"864","Customer 864","""+86-3221919232""","customer863@example.com","1864","2025-05-13","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"865","Customer 865","""+39-2781602485""","CUSTOMER864@EXAMPLE.COM","1865","2025-05-14","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"866","Customer 866","""+91-2145092181""","customer865@example.com","1866","2025-05-15","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"867","Customer 867","""+86-3632321298""","customer866@example.com","1867","2025-05-16","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"868","Customer 868","""+91-5851728334""","customer867@example.com","1868","2025-05-17","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"869","Customer 869","""+39-4886156602""","CUSTOMER868@EXAMPLE.COM","1869","2025-05-18","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"870","Customer 870","""+34-8070997258""","CUSTOMER869@EXAMPLE.COM","1870","2025-05-19","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"871","Customer 871","""+61-7224650558""","CUSTOMER870@EXAMPLE.COM","1871","2025-05-20","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"872","Customer 872","","N/A","1872","2025-05-21","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"873","Customer 873","""+86-6939331433""","customer872@example.com","1873","2025-05-22","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"874","Customer 874","""N/A""","customer873@example.com","1874","2025-05-23","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"875","Customer 875","""+39-6903424590""","CUSTOMER874@EXAMPLE.COM","1875","2025-05-24","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
